"","YPLLRate","HealthBadDaysMentAvg","HospPrevRate","Income20thpcntl","InjuryDeathRate","LBWPct","LifeExpect","MammAnnualPct","PhysInactPct","SmokersPct","UnemployedPct","UninsAdultPct","VaccinatedPct"
"2784",9249.3194075,3.9625147117,3280,27992,119.13083716,7.5471698113,77.031667208,21,21.9,11.347414753,4.5960642154,17.973303252,40
"2785",8762.9472841,3.8561950116,3286,25957,132.53293833,7.6262083781,76.143703669,31,19.5,11.552694972,4.7904191617,10.049514029,33
"2787",9305.5596834,3.9113894956,1706,23574,89.654309662,7.9656862745,77.579456313,38,14.4,11.110919179,4.7501643655,15.006085898,42
"2788",7069.9204278,4.3297534179,3269,20730,70.984559856,7.8911095796,78.700172888,39,19.7,11.425816622,3.5678281832,16.892194333,42
"2789",7695.1609113,4.0119317921,8897,33158,112.94289097,6.6513761468,78.080364809,33,19.1,10.299850982,2.9781126659,12.233238111,48
"2791",6312.0824878,3.6302951051,2698,28910,92.456200834,6.9423929099,80.5363358,37,21.1,9.2876296808,3.2697547684,16.268230341,42
"2795",6378.4266709,3.6389406098,2288,33384,70.604697138,7.5574603906,79.508887952,39,17.9,9.5543751625,3.0255641326,12.545260732,49
"2796",11250.860479,4.6769404887,3899,15353,116.86546498,7.375,76.850920975,20,22.8,15.697065443,6.2380538662,21.110706924,22
"2797",6072.3994139,3.8222819806,2665,24502,77.381518035,7.6693968727,79.823077318,34,23.9,11.05199757,3.7271561398,15.018221341,42
"2798",7058.540652,3.9442384082,2662,22943,97.280858338,8.1516587678,77.770267526,39,24.1,10.065589082,3.5833586395,14.124934566,46
"2799",3958.7797539,3.5168799057,1940,46008,59.381247402,8.8731443995,83.995446088,48,13.7,8.5864458759,3.0386513158,9.7423941293,55
"2800",6724.3890517,4.0984862726,3764,35141,79.266463859,7.5418994413,78.558319569,35,24,10.449580817,3.4527167914,10.017204632,45
"2801",8538.8712289,4.4100847166,3890,27449,84.178789146,7.8121571209,76.938894812,26,24.2,12.817924633,4.7149687385,18.150318471,44
"2802",5126.4901079,3.4001827968,2121,33799,48.188843454,6.2709696107,80.569192257,41,15.8,5.908719481,2.8269105073,9.9011445058,46
"2803",4854.5689646,3.5340878302,2575,37183,60.884195641,6.9200779727,81.467094751,42,16.4,8.3500882516,3.1440296532,13.290931023,48
"2804",6164.7049898,3.9631702707,2692,27455,75.885821026,6.4646201873,81.766993478,39,19,8.8506644013,3.4046179442,15.934470702,46
"2806",6872.3520102,4.2000679793,1932,30090,80.012389015,7.4712000895,78.270563744,40,20.2,10.982049039,3.51146141,11.783742496,44
"2807",4188.0399786,3.5133683681,2760,30236,58.998008141,6.4397424103,81.606988547,47,20.3,13.030216513,2.5695313252,7.6180512625,55
"2808",8032.8518269,4.3586435854,4522,24123,92.686121502,8.4224027362,77.572738804,50,19.7,14.71692596,3.1461656107,7.3343298455,51
"2809",7333.5622022,4.3188519951,3469,22585,91.767173571,6.3938618926,78.751246986,41,24.5,15.458265239,3.2566012187,7.317213256,36
"2810",5029.7094962,3.8242228986,2199,30002,67.251736205,6.5355211635,81.633050558,47,14.4,11.454113693,2.0513668886,6.2012380859,59
"2812",6699.9429238,4.3949807136,4511,28987,79.247718564,6.4724919094,78.54433401,46,26.1,17.289865487,2.5244476639,5.875355231,48
"2814",5347.0321879,3.93499475,3048,21437,69.682548481,6.3610315186,80.523771963,46,18.6,14.805665843,3.5178736408,8.2872928177,55
"2815",6397.7821805,4.0510839197,4544,26573,84.341513999,7.0376432079,79.416310558,47,20.5,14.2188035,2.6658322904,6.9973890339,43
"2816",7987.4136112,4.1057424999,4333,19723,100.15356881,7.7302631579,77.931770813,45,25.8,16.748439664,4.4372612401,8.0002620888,30
"2817",8013.6448807,4.1767049274,3945,22709,101.72083357,5.7181942544,77.594052829,48,21.3,14.580013635,3.1308201143,6.8328608586,49
"2818",6348.9583051,4.1654550586,3382,25574,81.355283308,7.2304881232,79.829977681,48,16.6,14.90318884,2.5973273038,5.9948905533,51
"2819",8030.7454482,4.2712337958,3379,22772,107.47208968,7.065013153,78.457332262,46,17.7,14.906224813,2.8529788456,6.8540808574,37
"2820",6283.5122083,4.0838338223,3690,24986,95.809936139,7.0710149345,79.876317258,48,19.1,13.396018208,2.3373774762,7.3769223628,39
"2821",9630.476973,4.1760000444,4264,20271,87.249386814,9.8756125141,76.215010426,42,36.1,18.31692932,3.8121942489,19.386914245,44
"2822",4276.5418142,3.5321109084,3717,33584,56.795816229,6.4842275546,83.0042709,50,17.5,13.818236126,2.6742750836,11.561713669,59
"2824",8808.9850785,4.0749725698,7221,17364,80.390021264,7.4972436604,76.253126934,46,27.6,16.914677438,3.7564766839,11.55234657,45
"2825",10421.694366,3.8848212385,4610,24289,115.91246291,7.0304302204,75.781118101,39,28.1,17.359524965,3.2211538462,15.505560527,48
"2826",7514.2282828,3.968512159,5247,23868,66.730459307,7.6219512195,78.358014212,34,29.7,16.907827746,3.2568072611,14.531293463,51
"2827",8717.7024623,4.0144642693,4541,22067,79.804350624,8.5557299843,76.495961354,37,36.5,17.134619679,3.6425243541,13.693082312,52
"2828",2789.4895285,3.1904942084,2717,54162,30.20866419,6.7518831317,85.210292224,40,13.4,12.329356362,1.9957817031,8.5649074799,51
"2829",5801.0652813,4.0595122776,4305,26646,71.701081402,6.1006726977,80.747348293,50,26.3,15.833912222,2.6894534424,13.137918954,54
"2833",5716.2517766,3.5496626194,3423,28862,77.64208803,6.5256797583,79.703252166,46,18.9,14.067543569,2.6942283126,9.5929040197,51
"2835",10785.313391,4.148385691,6000,16540,88.951710188,11.211211211,74.870589585,44,33,20.054989585,4.8747913189,14.927536232,47
"2837",7453.9538209,4.0168807676,4426,18388,79.946388892,10.552268245,78.764751937,39,38.3,18.926208165,4.4045933616,15.773195876,40
"2839",7451.4663649,3.8932760457,4641,22192,79.299833398,7.6470588235,78.551515903,36,32.6,18.655705018,3.3453679521,13.399898054,53
"2840",8638.3180739,3.8358638494,5781,36226,93.932117508,9.0056285178,77.259147862,38,31.5,17.015807615,3.4512510785,13.64415685,37
"2841",7266.8052117,4.2337170115,4375,18342,82.310079611,6.6933638444,78.560261769,43,24.5,17.510567209,3.5829398096,14.7103392,49
"2842",11456.941399,4.0361790517,3895,21241,94.073377234,11.35734072,75.60157542,45,32.2,17.183697797,3.9274106176,17.982251284,50
"2843",10275.880094,4.36028161,4673,15654,103.9398139,11.099691675,75.315858474,38,24.6,19.307745303,3.6555023923,17.437252312,43
"2846",6397.3171379,3.5333959916,3931,39392,65.789860829,8.0174652765,79.402494583,47,23.6,15.084343506,2.9164904519,10.860649861,52
"2847",7437.4426233,3.7745553147,6287,29911,94.19456719,5.4371002132,78.165899901,36,20.8,15.262594523,2.8628230616,12.694722158,52
"2851",7700.1256697,3.7693983678,4630,32820,86.17197862,7.1819575213,77.658668827,40,27.8,16.058022577,2.8455620812,16.236212455,50
"2855",8184.3714866,3.9679970065,6840,23743,70.416524411,9.6796182686,77.402282767,46,27.8,17.540486037,3.5115070527,13.816172193,49
"2857",10160.195213,4.0794979947,3243,22011,63.287705911,13.333333333,76.531257186,50,33.3,16.927322036,3.8594574914,14.796394156,53
"2858",3508.7361433,2.8611681247,3008,56954,36.588445747,7.0666600878,85.331161334,37,16.2,9.3661598787,2.4308624325,10.774543538,51
"2861",6727.057313,3.6570659243,4405,44737,77.1143632,5.4896710023,79.535711506,38,22.1,13.920192323,2.5991905063,11.348461447,51
"2862",7312.7283518,3.9711711982,3563,21753,89.160616482,7.2895277207,79.103663692,41,23,16.603962726,2.7267119062,15.368559815,47
"2863",6344.0117252,3.5915614236,3510,39062,60.682833585,7.2096862961,80.728037886,52,21.8,14.043364606,2.501291227,12.42483616,59
"2864",8299.9606831,3.9192428803,3535,21424,92.773281295,8.7129840547,78.278538965,48,31,16.104182124,3.0718282517,14.929479476,52
"2866",6447.8968662,3.6219766967,5786,35644,79.089342711,7.0334572491,79.823403458,43,22.8,14.179773246,2.5895775912,12.717565612,53
"2869",9515.8606746,3.9906080444,3373,23782,90.410535207,8.8138385502,75.770012246,50,27.3,15.747968434,3.326959847,13.360115369,30
"2870",9000.0746755,3.7969531077,3752,31481,94.015762414,7.9041916168,76.571054665,49,25.1,16.135381696,2.6793520185,11.23104488,51
"2871",5754.7288419,3.5091829347,3465,38471,67.384249818,5.8510638298,81.599524282,52,18.8,13.341810101,2.9597727481,7.8123798539,54
"2872",9133.2700145,4.1632712229,3887,14813,72.250606389,5.9436913452,77.264376078,41,31.8,19.438622231,3.0616250164,15.565924862,45
"2873",6063.1149464,4.0390653634,5643,32864,60.852973029,7.3235685752,79.894073332,50,20.5,17.226102334,2.5143748173,16.116236958,56
"2874",9600.6612673,4.1272904887,6631,19330,90.477653727,12.526539278,73.981520606,47,33.6,22.220284295,3.6690975387,12.481105593,47
"2875",10423.460465,4.2191330847,4413,17921,87.931034483,10.491419657,75.513506446,43,28.8,18.800049019,4.098414578,13.286047004,44
"2877",5951.499595,3.4617076572,4325,41444,62.559905414,6.7919297705,79.83812115,47,20.8,13.010267079,2.6093511745,9.0846711135,56
"2879",6576.7278975,3.5107413146,3632,31320,62.119076075,8.3088954057,79.184254847,49,23.4,15.165087834,2.9773452051,11.524513891,56
"2880",9336.2378911,4.3027369283,5683,16158,105.20717272,9.3324692158,76.541001523,48,33.4,19.183737996,3.7470825377,15.43412811,52
"2883",6418.3417116,3.7653031167,4304,28221,64.685180516,7.676602695,79.08006554,49,28.4,15.208071573,2.9683825451,10.582919114,51
"2884",5894.9420192,3.4486509054,4885,37036,61.81881711,7.148578294,80.998614319,52,18.6,12.455948303,2.8999972275,10.486026731,56
"2887",7963.7382007,3.6975141376,4516,33750,92.192731331,7.4889867841,77.548042996,47,32,16.522573302,2.9209240338,11.540726202,53
"2888",9859.7019582,3.827702079,2905,21241,111.81991494,11.036789298,76.446230252,51,25.7,14.151457392,4.347004347,13.647595514,60
"2889",9834.8054605,4.4485072079,5603,12374,91.606077362,10.364321608,75.384391533,37,33.7,21.930937653,4.1095890411,14.514767932,37
"2891",3348.5244683,3.01182361,4328,64399,32.390904841,6.5632657607,84.204020171,35,16.9,10.980386028,2.4511049609,7.7421400561,52
"2892",7907.8242579,3.9172666027,4798,26224,80.305840836,7.5115562404,78.133201156,47,31.3,16.358196679,2.7416073245,14.274495311,56
"2893",9946.4978624,4.272018896,5184,19194,83.117391092,15.374841169,75.853122588,38,27.8,20.163635584,3.2397003745,18.12017032,53
"2895",8400.9728579,4.003033974,4771,25801,103.12248828,6.5388951522,77.959257718,50,25.4,16.414868138,2.4101363449,14.798439532,58
"2899",7584.8503946,3.7227494454,2707,25274,106.670298,8.1534772182,78.313276034,48,24.8,14.357369524,3.0162977378,10.90715048,54
"2900",11893.838019,4.0440779432,5150,17055,95.145015243,10.501193317,74.161405281,46,26.9,17.546600948,4.0756568534,14.109147361,53
"2901",8679.9096944,3.9486376145,4067,20593,91.540875803,8.850931677,77.406606034,49,24.4,15.136546103,2.6435907189,12.870557908,54
"2902",5709.4187568,4.0326163533,3553,19061,43.580704745,6.9191670766,80.040231731,46,21.8,16.887336341,2.9226591572,12.396006656,54
"2903",8219.2640945,3.9834312994,3879,24098,100.96522758,7.5675675676,78.04309464,45,22,16.497659898,3.0544668198,14.830047176,53
"2904",6873.8581229,3.5530882593,3929,38355,80.467278218,7.1834992888,79.369439989,45,25.5,14.3886208,2.7257663629,10.610059573,50
"2907",9837.2378448,4.2018772686,4093,17279,88.339222615,9.4640820981,75.995752593,47,27.7,17.676130785,5.4069119287,17.083529967,50
"2908",6965.4513492,3.9820384834,2762,24044,76.889099743,11.111111111,80.327928794,49,19.8,14.576718331,4.4456443485,13.881961762,54
"2910",8976.4859135,4.3016991131,5519,17879,72.071144516,11.764705882,75.29333128,43,33.8,20.261374234,3.0722391365,16.227207136,52
"2911",8518.8448677,3.7401056208,4303,32447,106.34665652,7.6258992806,77.64624859,44,25.6,15.630517557,2.9940472682,13.763679314,53
"2912",8480.3289169,4.2145219946,5237,21417,92.520943377,7.0279928529,76.807633441,34,30.3,17.945163859,4.1522491349,15.421029981,30
"2913",9908.1986427,4.2571083811,4466,15860,108.29518812,8.6053412463,76.081455566,44,35.8,17.926821561,3.8585641301,15.873015873,36
"2915",9121.3962353,4.105803073,3750,19662,87.852666863,8.0599547511,76.960305642,44,30.5,18.269836587,3.5520199044,15.286010039,50
"2918",5864.4488524,3.4992519065,3720,44119,60.26080315,6.6544566545,80.577222917,49,26.5,14.104945857,2.7060270603,10.419071808,53
"2919",8891.8198351,4.3072533664,5284,20426,81.866557511,11.203055379,76.868626817,40,26.3,18.32614909,3.8141335915,14.122791974,46
"2920",5919.7289309,3.6984035396,6073,34772,56.105138913,8.2495812395,80.941537019,41,29,17.962580496,3.6175192243,10.691421255,44
"2921",4704.8263729,3.4228369698,5131,50014,38.790591662,7.2291442666,82.199572347,36,18.5,13.432226007,2.7233489619,13.908638159,47
"2922",8953.4165408,4.0935885654,4993,20964,106.95062154,8.6936936937,76.187420847,43,32.4,16.465240314,3.4568670196,11.343405056,50
"2927",7075.9682516,3.5274497405,3544,30490,87.228845941,7.1145499151,78.986767074,46,25.4,14.994519825,2.7215202834,9.6774791474,55
"2929",6616.4923791,3.9599644612,3572,23390,100.45873191,6.8725099602,80.316542792,50,26.4,16.174326933,2.9960053262,13.719584687,49
"2930",5657.7820345,3.795814005,5730,29554,67.842775624,6.121045392,80.740228021,39,29.4,14.784180444,2.6486977441,17.470659303,48
"2931",10899.214567,4.3493594737,8220,15083,81.704114386,8.7452471483,74.648226677,40,38,18.972923113,4.2659526997,12.987333951,44
"2933",9242.106098,4.1757720252,4998,15216,94.684037546,7.8509119746,75.742456306,43,33.8,18.887196425,3.2324324324,13.017460448,51
"2934",6209.7350538,3.8184152883,5688,23401,85.605345475,7.4658573596,79.47203828,41,26.9,15.691012838,2.8381314503,14.676606891,42
"2935",11052.44559,4.2367499898,5522,15783,81.821988854,9.7608589556,74.254508889,42,31.2,19.449484175,3.9740411259,12.737142537,42
"2937",6820.7434687,3.6254897009,6469,42260,67.684052059,7.2444899098,79.301879721,39,25,15.761410719,3.037921008,11.661265668,43
"2938",5388.1410579,3.1811931232,5741,51316,47.443513863,7.176953354,80.323687086,38,17.9,14.718886029,2.9535985389,9.1774987555,44
"2942",10767.304242,3.9336777453,6863,17773,95.492742552,12.423312883,74.743652304,47,28.7,19.324991978,4.8927263213,15.27938343,44
"2943",11576.927471,4.2559830284,6434,18572,104.53739825,9.8161523309,73.872582419,38,37.3,19.454271915,4.3885570575,13.809030476,37
"2945",8574.0962554,3.708003422,5497,31398,85.877911083,6.9444444444,76.571858886,40,29.9,16.293415657,3.060615109,13.424407258,52
"2946",8553.6063725,4.0139765654,6122,20519,83.356896039,8.8376804254,77.147603723,45,27,17.723214939,3.3654386688,12.762305699,46
"2948",8482.1399237,3.8416169185,5353,23778,104.18082167,9.7598760651,77.257954888,42,26.7,17.076270559,3.640439842,15.5559996,44
"2951",12425.183692,4.5241997733,5022,14600,112.03249454,9.9555251454,72.87521727,43,33.8,19.064934607,4.9704500682,14.067984482,44
"2952",8987.9920127,4.0309084687,4710,18746,98.004030588,7.8403078403,75.608193341,42,31,17.206555572,3.709653863,14.069556038,49
"2953",4465.0412883,3.4404494744,3596,44357,46.781547936,6.70540903,82.734503747,54,17,13.854255617,2.7891991408,9.1626393135,54
"2954",5818.4327182,4.1365088055,1313,21446,51.580424197,7.225758143,80.070174224,36,23.8,14.33154142,5.3908640152,18.387442722,36
"2955",7107.4141735,4.5006056272,2857,22539,80.540516354,6.1713600959,79.496561332,48,22.1,14.357644394,4.3533930858,7.9195474544,47
"2956",5676.15664,4.0996591474,4336,28358,61.718918239,6.5538764783,80.256680719,44,16.6,13.078767464,5.2077025554,9.9738916938,50
"2957",5089.0035254,4.3659560895,2102,25407,68.396034082,6.087367923,81.090916125,42,18.1,13.066644855,4.5261079421,11.654514605,33
"2958",6981.1611722,4.4265224171,1915,21814,105.63512448,5.9593975115,79.432548835,37,20.4,14.095649542,6.3860149839,10.658697864,50
"2959",5455.1132436,3.9124113179,3715,33389,66.451844264,6.1735131343,80.305189295,46,17.3,14.041929032,4.8286759886,8.8437479355,44
"2960",9048.3855266,4.4668555025,1538,19636,120.162219,9.2741935484,77.729332876,30,26.6,14.352215463,5.5897149245,7.7497665733,20
"2961",8521.2198972,4.6749614992,3483,22384,85.824197107,6.233094202,76.918655778,47,22.7,17.82366819,5.9425560177,8.2799041513,45
"2962",4236.8577759,4.1935757673,3011,28713,55.201266724,5.6422897836,82.835838809,45,18.6,13.556586254,5.3279637087,14.923609353,38
"2963",10988.530968,4.6974436143,2123,16986,131.21293235,7.1428571429,77.375073571,28,20.2,16.748333178,11.736334405,12.221695879,17
"2964",4852.9651189,4.1721724714,3843,30015,43.684693589,6.0113154173,81.381631069,41,20.6,14.012740536,6.0608251398,16.734259952,46
"2966",6822.3077605,4.2303331547,2648,25769,63.076659308,6.0988433228,79.026790998,37,24.4,15.65962674,6.2389514078,17.217266405,29
"2967",8816.4751755,4.5722415052,3888,20722,93.012666382,7.2832802846,76.787198669,36,24.3,15.288438792,6.7309402682,10.854992649,42
"2968",5460.3921158,3.8192518158,2596,30499,68.759859847,4.9605055292,81.74638388,38,16.4,11.600615293,5.2269839436,7.1040597694,42
"2969",6941.4109162,4.0819709686,683,24315,105.94589007,4.9268668206,81.014526694,37,11,11.732302326,5.824284304,9.4429004548,39
"2970",4485.4698712,3.5789907044,2845,37240,53.125331395,6.6044585626,82.375965502,40,13.4,8.8150454593,3.4533605257,7.5672443057,52
"2971",5511.2068648,4.1466925467,2434,31658,68.04303665,6.3519313305,80.222275212,39,16.2,12.469553824,4.6490621313,6.3298314564,48
"2972",5296.1645908,4.2624333709,1614,20227,63.328962743,5.8286516854,81.465059902,35,21.1,14.258930716,5.2792688878,9.6079668981,36
"2973",6959.809744,4.5787287983,3152,25074,72.825051818,6.6995768688,80.706076531,40,20,14.311189028,5.6867804684,11.880789368,26
"2974",7318.2189016,4.3660541818,3203,22210,86.814553747,6.5004022526,77.654794802,33,24.2,16.165763252,6.2870348424,10.829353602,35
"2975",6209.840743,4.0322354687,4780,23780,111.02603369,5.7388809182,80.720036913,43,26.9,13.011999515,4.8530282107,8.1100392997,22
"2976",6893.9557922,4.4202856496,2944,23291,99.313745214,5.6586893312,78.936255837,39,23.3,15.957913955,6.3071599242,11.100843248,42
"2977",7224.0226329,4.3674805135,2936,18805,89.802817984,6.905370844,78.7030232,35,22.8,16.641366418,6.3965782391,18.839368208,21
"2978",8772.7005981,4.4905233091,2470,18873,87.471783296,7.3373676248,76.956181746,36,25.2,15.2699506,6.8784957753,11.151736746,40
"2979",8591.4198591,4.3151650419,2558,21118,99.770226146,7.5630252101,77.238157465,36,24.9,15.35237161,7.1695760599,9.7078099399,29
"2980",6552.9602633,4.4249458882,3241,30971,67.359509548,6.6998788878,78.848838831,35,19.1,15.114787239,5.1745072936,8.5193376705,47
"2981",4088.12891,4.0134335086,1113,25339,80.049485136,2.8911564626,85.494186503,38,14.3,12.000595653,3.9338235294,9.8973443428,38
"2982",6040.9257347,3.9377885851,3167,27963,68.579690407,5.8227344992,79.907989562,40,16.6,13.240440201,5.1859716646,10.635527482,48
"2984",5374.9730492,3.7009684894,2918,38313,62.496221011,6.0470009483,80.374691011,37,17.8,12.962308599,3.7589146747,7.5850919225,49
"2985",6745.7921214,4.2942154607,2820,23958,92.58079177,7.1585955837,78.498307053,46,18.1,14.493901558,5.225849805,7.4154561493,46
"2986",6465.8926624,4.8414830371,2958,20143,107.27002299,6.4673383165,79.498063956,29,22.6,14.784734389,7.1222591001,9.601845108,29
"2987",5579.1045716,3.8047448349,2833,32097,68.306407591,6.2227324914,80.329401654,36,16.5,12.856464025,4.758999833,7.4336448707,48
"2989",6047.1416513,4.184370749,2610,24908,80.791759241,5.7533651759,79.822997595,41,16.8,12.602259863,4.7249743765,9.8748473748,47
"2990",5100.5708084,4.0195962207,2816,24942,53.571889603,5.6810968643,81.318249683,43,14.4,13.724807685,4.741649503,9.0120184719,47
"2991",4261.8473202,4.4227992545,2705,13452,50.681522259,4.9537648613,81.022639889,44,17.5,14.884558367,4.3276335233,7.1757432255,53
"2992",7714.0782752,4.3951069005,3770,23259,70.524574609,6.7561683599,77.814563004,38,22.7,14.442937059,6.3401870316,17.829099307,48
"2993",10037.818826,5.6095819845,4569,17858,102.000408,7.4852817494,76.217178727,35,30,23.259240262,6.0005868545,10.081743869,37
"2994",9959.4668732,4.6549396901,5353,28453,124.30321533,8.0765687378,75.402861973,36,29.6,22.279119623,4.0865384615,8.8201668337,46
"2995",13741.691235,5.9023604372,10315,15485,165.49622599,11.438679245,71.835734402,27,31.1,25.168406815,6.1460010735,8.9002866194,37
"2996",11020.59855,5.5174722287,3895,16646,133.9379142,8.8062622309,75.416882518,39,26.8,23.036638353,7.0403146509,9.7168030208,30
"2997",8838.5988215,5.1455308544,6536,20654,99.5607102,8.4517576664,76.531653683,33,34.8,19.887525816,6.1392791692,7.0633730566,48
"2998",15636.045244,5.7226574061,4904,14197,183.21683587,10.559939872,71.351553632,37,28.3,23.736024529,4.7351466563,10.870961985,45
"2999",8942.3872888,5.6906909398,5619,16519,108.45986985,10,76.72269026,37,27.4,23.780727277,10.426148118,10.011918951,27
"3002",12918.665571,5.4994724309,7966,17019,134.39461336,9.1015854375,72.885650002,37,32.8,24.772107746,6.4301552106,10.061652281,35
"3003",8483.7703865,5.359582973,6422,14774,57.948618891,7.3660714286,77.355054364,32,28.8,26.308661641,6.3051702396,9.9757999462,41
"3004",7990.7853992,5.2793264055,6361,17515,92.337682324,10.153482881,78.968158565,43,32.9,22.449765849,5.6733919641,9.8238688126,37
"3005",9465.1188475,5.0886614787,4914,17175,112.29709956,7.83847981,75.872643141,41,26,22.862162515,5.1245916341,10.283159463,48
